t_test,log2_fold_changes,p_values,fdr,significance
-7.934718054464827,0.40251529898836935,0.0013657876180840367,0.0074891269567638405,**
3.744345652591489,-0.1890763295860456,0.020045236933513663,0.043998027155879874,*
5.958853458851973,-0.6069506943179737,0.003981648844163947,0.014378554015041171,*
4.591896898954388,-0.1372425403569082,0.010092367817988999,0.0270288559183043,*
-29.2459924958348,0.4931098893959778,8.137824934395774e-06,0.0009839516643449623,***
4.273034006368026,-0.12242265271429087,0.012918938979998134,0.03211850220352956,*
10.024046759041628,-1.3848747579047231,0.000556801527617917,0.00468791541629856,**
-3.633188472878991,0.26417212930541645,0.02209741565411417,0.04735936117375259,*
6.114887571131518,-0.46426200350085944,0.0036214105686444855,0.013545073771603815,*
7.244268405114111,-0.19376921842551575,0.001927182438697798,0.009164623030131429,**
3.581497682216368,-0.6450824160994422,0.0231367107524188,0.04900694872905263,*
-8.480902210447725,0.16100920739589952,0.0010596543906197767,0.006479969663619786,**
-11.42339697318518,0.5739468521444664,0.00033504447807466135,0.0035847498037181423,**
10.694533282353671,-0.8458083005457624,0.00043311593757636537,0.004106530923666595,**
6.360998480264694,-0.6806729183853415,0.0031309773705089847,0.012316330332518804,*
4.037323364748364,-0.14682134171953365,0.01563855704920811,0.036633813716308535,*
8.032710434720054,-0.17031626666948796,0.0013035049598670646,0.007291984686164266,**
8.020028100120317,-0.32647297386034557,0.0013113647807313767,0.007319189534868178,**
6.858164521344748,-0.4655864142198576,0.0023666817113073566,0.010350562202702829,*
4.068922829991859,-0.1901338264321133,0.015236435736256713,0.03595504409877623,*
5.475822132723636,-0.3307793361251301,0.005413478680857786,0.017619776559337764,*
-28.50949856007777,1.0505207612876237,9.008223328218814e-06,0.0010000765753109832,**
9.011177802226788,-0.6368174645461289,0.0008398170469159226,0.005758476011755894,**
6.161915356045491,-0.251531547977498,0.003520770068768764,0.013282559184369522,*
15.324666988757858,-0.4295912607415264,0.00010576891694208184,0.0021758951119497214,**
4.388872641436776,-0.31162890933011855,0.011792975958863076,0.03012883314009119,*
-4.8752565748941565,0.09123356051612852,0.00818856985405957,0.02336966932876267,*
-6.6639355164402865,0.13441512269960576,0.0026344443417300584,0.011007399846015023,*
-4.10674142246551,0.6104152152714956,0.014771411141840501,0.03524316071365931,*
4.731261574557157,-0.12909704785573428,0.009095617464041184,0.025141620749404923,*
7.1853279059961155,-0.2553445937669254,0.001987320952329073,0.00934934256638036,**
4.863215936898245,-0.09340277446121537,0.008260067687197394,0.023551703618037493,*
10.447913468962609,-0.5646128838814892,0.0004742028307029121,0.004308753696833306,**
-6.256495760178435,0.09014251258501904,0.003328568434533707,0.01280267014882697,*
6.26729318009912,-0.9853999347651925,0.0033074559838592588,0.01273751260639838,*
-4.098908429946284,0.3314985384957918,0.014866307965465718,0.035389347538843534,*
5.650310021962886,-0.3509266543178793,0.004832928593837222,0.016317313792629295,*
-6.317117536736954,0.12026158598626324,0.0032121396480347592,0.012512487841084682,*
-19.630069424956297,0.1875098123211849,3.971800317449426e-05,0.0015617449410429236,**
-6.240975433344146,0.20512730156477943,0.0033592067751784045,0.012883992819873956,*
21.398689337628745,-0.23252502365926464,2.8203690251656374e-05,0.0013944269852357394,**
4.6221504775813695,-0.6859389463482604,0.009865151020858236,0.02658866128155391,*
-6.773742806667217,0.4729769017865739,0.002478735516105139,0.010639830623084694,*
21.43132232698512,-1.0695780355037257,2.803353339325824e-05,0.0013944269852357394,**
8.521907764007414,-0.08690345352817097,0.0010402845761069053,0.006424968567135192,**
22.084068968362597,-0.7527813482819301,2.4884075900784004e-05,0.0013628114141602215,**
11.052903062848758,-0.4690483628764395,0.00038098711651369144,0.0038288606543768144,**
4.758581002064338,-0.332835624530456,0.008914485159582186,0.02478763919282521,*
